指标名称,中国:iCPI:总指数:日环比,中国:iCPI:食品烟酒:日环比,中国:iCPI:衣着:日环比,中国:iCPI:居住:日环比,中国:iCPI:生活用品及服务:日环比,中国:iCPI:交通和通信:日环比,中国:iCPI:教育文化和娱乐:日环比,中国:iCPI:医疗保健:日环比,中国:iCPI:其他用品和服务:日环比,中国:中间价:美元兑人民币,中间价:欧元兑人民币,USDCNH:即期汇率,美元兑日元,欧元兑美元,温州指数:温州地区民间融资综合利率,温州指数:温州地区民间融资综合利率:社会直接融资利率,中国:SHIBOR:隔夜,银行间同业拆借加权利率:7天,银行间质押式回购加权利率:7天,GC001:收盘价,1年期国债收益率,上证综合指数,中国:互联网搜索指数:找工作,中国:互联网搜索指数:招聘,中国香港:政府债券收益率:3月,LIBOR:美元:3个月,美国:5年期盈亏平衡通胀率:非季调,英镑兑美元,美元指数,日元指数,日本:国债收益率:6月,日本:企业债有效收益率:综合,欧元区:公债收益率:即期利率收益率曲线:所有债券:6个月,EURIBOR:6个月,韩国:国债收益率:3年,收盘价:美元兑韩元,韩国:KOSPI指数,印尼:日用商品现价:天然棕榈油:棉兰,印尼:日用商品现价:咖啡:棉兰,泰国:债券市场协会指数:总收益:政府债券指数,新加坡:国库券收益率:6个月,菲律宾:国债收益率:6个月,越南:国债收益率:1年,印度:国债收益率:3月,法国:国债收益率:1个月,德国:上市联邦证券利率期限结构:1年期,加拿大:基准债券收益率:5年,花旗美国经济意外指数,花旗欧洲经济意外指数,花旗中国经济意外指数,花旗十国集团经济意外指数,花旗新兴市场经济意外指数,地缘政治风险指数,地缘政治行为指数,地缘政治威胁指数,收盘价:焦炭,期货收盘价(活跃合约):焦煤,"河南:车板价:焦煤(A≤10%,V:25-27%,S≤0.5%,G>75,Mt:8%,平顶山产)","中国:现货价(到岸价):焦煤(峰景矿,A:10.5%,V:21.5%,S:0.61%,G:87,Y:19,Mt:10%,CSR74,澳大利亚产)",期货结算价(活跃合约):IPE布油,期货结算价(活跃合约):NYMEX轻质原油,出厂价:液化气(汽运):荆门石化,中国:出厂价:石油焦(2#B):武汉石化,中国:经销价:汽油(93#IV):成都中石化,山东:库提价:港口内贸燃料油(4#船用),运价:液化气(压力货):华南-海防港,黎城:价格(干基含税):铁精粉(66%),"中国:价格:螺纹钢(HRB400,20mm)","武汉:价格:热轧板卷(Q235B,3.0mm)",山东:价格:方坯(Q235),唐山:市场价(不含税):废钢(6-8mm),中国进口干散货运价指数:综合指数,波罗的海干散货指数(BDI),原油运输指数(BDTI),成品油运输指数(BCTI),中国进口干散货运价指数:综合指数,中国进口原油运价指数:综合指数,远东干散货指数(FDI):综合指数,远东干散货指数(FDI):运价指数,中国:水泥价格指数,南华工业品指数,南华综合指数,南华金属指数,南华能化指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:场内价格指数,义乌中国小商品指数:网上价格指数,义乌中国小商品指数:订单价格指数,义乌中国小商品指数:玩具类:价格指数,义乌中国小商品指数:玩具类:出口价格指数,义乌中国小商品指数:文化办公用品类:价格指数,义乌中国小商品指数:文化办公用品类:出口价格指数,义乌中国小商品指数:工艺品类:价格指数,义乌中国小商品指数:工艺品类:出口价格指数,义乌中国小商品指数:首饰类:价格指数,义乌中国小商品指数:首饰类:出口价格指数,义乌中国小商品指数:五金及电料类:价格指数,义乌中国小商品指数:五金及电料类:出口价格指数,义乌中国小商品指数:电子电器类:价格指数,义乌中国小商品指数:电子电器类:出口价格指数,义乌中国小商品指数:钟表眼镜类:价格指数,义乌中国小商品指数:钟表眼镜类:出口价格指数,义乌中国小商品指数:体育娱乐用品类:价格指数,义乌中国小商品指数:体育娱乐用品类:出口价格指数,义乌中国小商品指数:服装服饰类:价格指数,义乌中国小商品指数:服装服饰类:出口价格指数,义乌中国小商品指数:鞋类:价格指数,义乌中国小商品指数:鞋类:出口价格指数,义乌中国小商品指数:针、纺织品类:出口价格指数,义乌中国小商品指数:箱包类:价格指数,义乌中国小商品指数:箱包类:出口价格指数,义乌中国小商品指数:护理及美容用品类:价格指数,义乌中国小商品指数:护理及美容用品类:出口价格指数,义乌中国小商品指数:日用品类:价格指数,义乌中国小商品指数:日用品类:出口价格指数,义乌中国小商品指数:辅料和包装类:价格指数,义乌中国小商品指数:辅料和包装类:出口价格指数,义乌中国小商品指数:总价格指数,义乌中国小商品指数:出口价格指数,中国:开工率:产能(<100万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:聚氯乙烯:上游,中国:华北:开工率:聚氯乙烯:下游,中国:华南:开工率:聚氯乙烯:下游,中国:开工率:聚氯乙烯,中国:华东:开工率:聚氯乙烯:下游,中国:开工率:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:开工率:电炉,中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率:产能(>200万吨):焦化企业(230家),中国出口集装箱运价指数:综合指数,中国:开工率:汽车轮胎(半钢胎),中国:开工率:汽车轮胎(全钢胎),中国:开工率:乙二醇(非乙烯法),中国:开工率:甲醇,中国:开工率:苯乙烯,中国:开工率:纯碱,中国:开工率:聚苯乙烯,中国:开工率:聚苯乙烯泡沫,中国:开工率:石油沥青装置,中国:开工率:尿素,中国进口集装箱运价指数:综合指数,,
2003M8,,,,,,,,,,8.2770 ,9.2490 ,,18.5710 ,1.1147 ,,,,,2.2356 ,,,"1,455.1032 ",,,0.9268 ,1.1354 ,1.8877 ,1.5922 ,97.2519 ,98.4984 ,0.0155 ,0.6403 ,,2.1721 ,4.6142 ,"1,178.0484 ",732.5345 ,"3,424.7097 ","10,375.6667 ",153.7389 ,,6.7773 ,,,2.0994 ,2.2684 ,3.8929 ,48.0290 ,9.7032 ,,32.5355 ,-14.0032 ,137.3968 ,179.2770 ,108.9833 ,,,,,28.4317 ,31.5723 ,,,,,,,,"3,389.3548 ",,,,"2,283.5645 ",751.3226 ,"1,028.0161 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,077.6200 ",,,,,,,,,,,,,
2003M9,,,,,,,,,,8.2771 ,9.2679 ,,14.8510 ,1.1275 ,,,,,2.8836 ,,,"1,403.2995 ",,,0.7830 ,1.1425 ,1.8963 ,1.6158 ,95.6673 ,101.1700 ,0.0200 ,0.8070 ,,2.1766 ,4.2493 ,"1,164.5967 ",742.7747 ,"3,663.5500 ","10,873.9667 ",151.2801 ,,6.8981 ,,,2.0877 ,2.2213 ,3.9837 ,50.9567 ,44.0233 ,,44.8200 ,-21.1800 ,118.7183 ,145.9915 ,97.7680 ,,,,,26.6303 ,28.3363 ,,,,,,,,"3,370.0000 ",,,,"2,472.8000 ","1,020.0667 ",963.0667 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,109.6300 ",,,,,,,,,,,,,
2003M10,,,,,,,,,,8.2768 ,9.6569 ,,9.5381 ,1.1691 ,,,,,3.1096 ,,,"1,374.1949 ",,,0.1868 ,1.1583 ,1.9797 ,1.6767 ,92.0777 ,104.8442 ,0.0220 ,0.7261 ,,2.1738 ,4.2629 ,"1,166.3000 ",753.8681 ,"4,123.9032 ","10,658.2581 ",148.1166 ,,7.2491 ,,,2.0784 ,2.2716 ,4.0423 ,43.1516 ,44.4194 ,,35.2226 ,-21.4484 ,107.5534 ,129.5932 ,91.4841 ,,,,,28.7455 ,30.4748 ,,,,,,,,"3,538.7097 ",,,,"4,159.4194 ","1,085.0806 ",804.4194 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,101.7980 ",,,,,,,,,,,,,
2003M11,,,,,,,,,,8.2769 ,9.6789 ,,9.1867 ,1.1715 ,,,,,2.6873 ,,,"1,361.9146 ",,,0.1223 ,1.1723 ,2.0227 ,1.6911 ,91.8603 ,105.2357 ,0.0123 ,0.7363 ,,2.2235 ,4.7680 ,"1,186.5100 ",789.6063 ,"4,284.8333 ","10,150.5333 ",143.0636 ,,7.4850 ,,,2.0770 ,2.3623 ,4.1243 ,61.5500 ,50.0333 ,,46.7900 ,1.8067 ,117.2732 ,152.3481 ,93.1843 ,,,,,28.6343 ,30.7323 ,,,,,,,,"3,705.6667 ",,,,"4,267.4333 ","1,459.4000 ",921.0000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,084.8875 ",,,,,,,,,,,,,
2003M12,,,,,,,,,,8.2770 ,10.1492 ,,7.6332 ,1.2318 ,,,,,2.1419 ,,,"1,471.6404 ",,,0.0242 ,1.1703 ,2.0368 ,1.7532 ,88.3348 ,105.4561 ,0.0100 ,0.7077 ,,2.1963 ,4.8616 ,"1,191.9226 ",800.7819 ,"4,358.0640 ","10,571.8968 ",142.4601 ,,7.5205 ,,,2.0926 ,2.3013 ,3.9790 ,76.0387 ,70.2032 ,,61.8774 ,13.2613 ,131.9602 ,166.6302 ,112.7483 ,,,,,29.5348 ,32.3019 ,,,,,,,,"3,909.6774 ",,,,"4,648.5018 ","1,964.7276 ","1,069.0000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,087.1288 ",,,,,,,,,,,,,
2004M1,,,,,,,,,,8.2769 ,10.4433 ,,6.4398 ,1.2589 ,,,,,2.4710 ,,,"1,593.4944 ",,,0.0256 ,1.1294 ,1.9697 ,1.8193 ,86.5081 ,105.7502 ,0.0082 ,0.6872 ,,2.1176 ,4.8905 ,"1,183.4258 ",847.2145 ,"4,221.7243 ","10,838.1000 ",143.5461 ,,7.6660 ,,,2.0546 ,2.1391 ,3.7688 ,53.7301 ,46.8269 ,37.9500 ,45.3172 ,16.9430 ,114.1433 ,127.1111 ,107.9699 ,,,,,30.4374 ,34.0153 ,,,,,,,,"4,132.5806 ",,,,"5,209.1219 ","2,112.4229 ","1,133.3548 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,095.0920 ",,,,,,,,,,,,,
2004M2,,,,,,,,,,8.2771 ,10.4567 ,,6.6700 ,1.2632 ,,,,,2.2170 ,,,"1,680.6307 ",,,0.0317 ,1.1240 ,2.2099 ,1.8665 ,86.3957 ,105.2573 ,0.0071 ,0.6348 ,,2.0865 ,4.8300 ,"1,166.7702 ",868.6026 ,"4,191.7459 ","11,377.9500 ",146.2777 ,,8.0244 ,,,2.0387 ,2.0949 ,3.5250 ,4.2298 ,30.6131 ,35.6155 ,19.3798 ,26.1738 ,116.2215 ,131.7462 ,104.9355 ,,,,,30.2979 ,34.3229 ,,,,,,,,"4,522.6190 ",,,,"5,447.7619 ","1,672.5238 ","1,434.3214 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,059.1505 ",,,,,,,,,,,,,
2004M3,,,,,,,,,,8.2771 ,10.1622 ,,8.6855 ,1.2271 ,,,,,1.9134 ,,,"1,707.2506 ",,,0.0612 ,1.1123 ,2.2691 ,1.8271 ,88.4506 ,104.1190 ,0.0130 ,0.6885 ,,2.0201 ,4.5976 ,"1,166.6946 ",875.8776 ,"4,161.7676 ","11,917.8000 ",148.3136 ,,8.9575 ,,,2.0188 ,1.9674 ,3.3151 ,-38.2022 ,-23.2129 ,30.1376 ,-18.0441 ,14.1000 ,133.8902 ,176.9208 ,104.7110 ,,,,,32.6384 ,36.6541 ,,,,,,,,"4,703.7634 ",,,,"5,147.0753 ","1,425.6667 ","1,297.9677 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,055.0106 ",,,,,,,,,,,,,
2004M4,,,,,,,,,,8.2769 ,9.9638 ,,7.2057 ,1.2006 ,,,,,2.0864 ,,,"1,698.0931 ",,,0.0843 ,1.1473 ,2.3723 ,1.8080 ,89.6583 ,105.8493 ,0.0132 ,0.7537 ,,2.0532 ,4.5425 ,"1,150.6700 ",907.7625 ,"4,130.7730 ","12,475.9500 ",146.4660 ,,8.9397 ,,,2.0347 ,2.0813 ,3.6727 ,8.0967 ,-23.2133 ,19.6800 ,-1.1667 ,28.5067 ,149.5113 ,204.2121 ,122.4960 ,,,,,32.7893 ,36.4240 ,,,,,,,,"4,773.0000 ",,,,"4,544.4667 ","1,167.0000 ",918.5167 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,075.9746 ",,,,,,,,,,,,,
2004M5,,,,,,,,,,8.2770 ,9.8795 ,,12.0729 ,1.1999 ,,,,2.2435 ,2.1972 ,,,"1,567.1500 ",,,0.3332 ,1.2479 ,2.5006 ,1.7868 ,90.5497 ,102.0416 ,0.0112 ,0.7410 ,,2.1346 ,4.3903 ,"1,175.8323 ",804.6442 ,"4,099.7784 ","13,034.1000 ",144.5702 ,,8.6121 ,,,2.0384 ,2.2426 ,3.9048 ,42.2161 ,-19.9258 ,15.4226 ,9.2226 ,35.9452 ,121.7812 ,159.8630 ,91.9692 ,,,,,36.7755 ,40.0816 ,,,,,,,,"4,373.6774 ",,,,"3,624.9516 ","1,245.1532 ",985.1210 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,098.8082 ",,,,,,,,,,,,,
2004M6,,,,,,,,,,8.2767 ,10.0386 ,,9.4517 ,1.2146 ,,,,2.4144 ,2.4116 ,,,"1,467.4379 ",,,0.3240 ,1.4945 ,2.5293 ,1.8293 ,89.1423 ,104.1437 ,0.0144 ,0.8980 ,,2.1878 ,4.2820 ,"1,158.7267 ",770.5010 ,"4,068.7838 ","13,592.2500 ",144.2661 ,,8.9887 ,,,2.0097 ,2.3487 ,4.1850 ,41.8067 ,-2.0100 ,0.1867 ,18.1433 ,55.9467 ,138.0796 ,180.2953 ,107.0846 ,,,,,35.6130 ,38.2043 ,,,,,,,,"4,248.3333 ",,,,"2,900.7667 ","1,453.9917 ","1,117.0583 ",,,,,,979.0295 ,993.1249 ,966.2824 ,"1,002.9396 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,122.9930 ",,,,,,,,,,,,,
2004M7,,,,,,,,,,8.2767 ,10.1587 ,,9.2577 ,1.2274 ,,,,2.3406 ,2.3391 ,,,"1,422.8448 ",,,0.2703 ,1.6250 ,2.3965 ,1.8439 ,88.2471 ,103.8316 ,0.0160 ,0.8819 ,,2.1869 ,4.1968 ,"1,157.7355 ",747.3761 ,"4,037.7892 ","14,150.4000 ",144.5457 ,,8.9700 ,,,2.0063 ,2.3013 ,3.9797 ,-17.1968 ,-9.5323 ,-34.5194 ,-7.1806 ,28.6742 ,130.9329 ,160.9302 ,120.3260 ,,,,,37.3374 ,40.5265 ,,,,,,,,"4,316.4516 ",,,,"3,744.0323 ","1,486.2903 ","1,087.0000 ",,,,,,988.3474 ,981.2129 ,975.5407 ,"1,016.5078 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,136.2133 ",,,,,,,,,,,,,
2004M8,,,,,,,,,,8.2768 ,10.0814 ,,10.2806 ,1.2184 ,,,,2.3609 ,2.2842 ,,,"1,359.9016 ",,,0.5629 ,1.6668 ,2.3568 ,1.8204 ,88.8719 ,103.2519 ,0.0113 ,0.8226 ,,2.1694 ,3.8355 ,"1,158.5548 ",768.2203 ,"4,006.2865 ","14,717.7000 ",144.8257 ,,8.4941 ,,,2.0087 ,2.2400 ,3.8206 ,-65.8419 ,9.2742 ,-52.5258 ,-26.8968 ,0.7516 ,138.1541 ,175.1206 ,124.4708 ,,,,,41.4139 ,44.8058 ,,,,,,,,"4,625.8065 ",,,,"4,163.4355 ","1,365.5645 ","1,005.5484 ",,,,,,997.2241 ,964.5324 ,"1,000.2482 ",992.9844 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,135.2959 ",,,,,,,,,,,,,
2004M9,,,,,,,,,,8.2767 ,10.0908 ,,10.0567 ,1.2209 ,,,,2.2818 ,2.1311 ,,,"1,366.6327 ",,,0.8193 ,1.8950 ,2.2550 ,1.7927 ,88.7543 ,103.2950 ,0.0106 ,0.7313 ,2.1103 ,2.1993 ,3.5870 ,"1,148.1933 ",835.1870 ,"3,975.2919 ","15,275.8500 ",146.3177 ,,8.9494 ,,,2.0060 ,2.3080 ,4.0157 ,-101.4833 ,23.1533 ,-28.5367 ,-53.4800 ,-2.9000 ,152.4345 ,187.4335 ,129.9066 ,,,,,42.4100 ,45.4893 ,,,,,,,,"4,677.3333 ",,,,"4,143.7333 ","1,365.6667 ","1,034.2667 ",,,,,,"1,026.5143 ",988.2199 ,"1,045.8090 ",989.9262 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,167.8080 ",,,,,,,,,,,,,
2004M10,,,,,,,,,,8.2765 ,10.3149 ,,8.8080 ,1.2504 ,,,,2.2462 ,2.1569 ,,,"1,363.8018 ",,,0.6210 ,2.0795 ,2.3677 ,1.8072 ,86.8586 ,103.6227 ,0.0085 ,0.7130 ,2.0926 ,2.1913 ,3.5402 ,"1,142.2548 ",848.9498 ,"3,944.2973 ","15,834.0000 ",146.3709 ,,9.1384 ,,,2.0144 ,2.2669 ,3.9615 ,-83.8796 ,-4.9355 ,2.4430 ,-56.5613 ,8.7871 ,119.0260 ,148.4504 ,97.6840 ,,,,,48.8713 ,52.7476 ,,,,,,,,"4,612.2581 ",,,,"4,517.8710 ","2,645.6022 ","1,313.9247 ",,,,,,"1,060.7686 ",981.5026 ,"1,095.3853 ",998.2392 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,194.9285 ",,,,,,,,,,,,,
2004M11,,,,,,,,,,8.2765 ,10.7148 ,,4.6278 ,1.2997 ,,,,2.2189 ,2.0548 ,,,"1,343.9394 ",,,0.0417 ,2.3025 ,2.6203 ,1.8595 ,83.5898 ,105.8776 ,0.0038 ,0.6939 ,2.1085 ,2.2167 ,3.4181 ,"1,087.1733 ",861.7299 ,"3,913.3027 ","16,392.1500 ",146.1192 ,,9.1814 ,,,2.0378 ,2.2516 ,3.9111 ,-8.0844 ,-47.7833 ,30.2989 ,-30.5267 ,19.8300 ,125.4830 ,155.5188 ,100.0371 ,,,,,44.9473 ,48.6418 ,,,,,,,,"4,603.6667 ",,,,"5,289.8000 ","3,056.4444 ","1,767.3111 ",,,,,,"1,059.6356 ",973.0427 ,"1,111.1030 ",972.6133 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,185.3882 ",,,,,,,,,,,,,
2004M12,,,,,,,,,,8.2765 ,11.0732 ,,3.7178 ,1.3407 ,,,,2.1002 ,1.8286 ,,,"1,304.7925 ",,,0.0970 ,2.4995 ,2.6766 ,1.9297 ,81.5925 ,105.4434 ,0.0080 ,0.6466 ,2.0982 ,2.2068 ,3.2800 ,"1,051.4219 ",873.0969 ,"3,881.8000 ","16,959.4500 ",147.0821 ,,9.2761 ,,,2.0409 ,2.2159 ,3.6541 ,23.1281 ,-43.1000 ,20.1469 ,-8.9094 ,8.7750 ,107.3844 ,142.2156 ,79.4639 ,,,,,40.4069 ,43.4916 ,,,,,,,,"4,863.5938 ",,,,"5,347.5170 ","2,309.7727 ","1,665.5028 ",,,,,,"1,064.7198 ",971.1440 ,"1,140.7319 ",935.7170 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,178.3520 ",,,,,,,,,,,,,
2005M1,,,,,,,,,,8.2765 ,10.9080 ,,3.1703 ,1.3121 ,,,,2.0600 ,1.8460 ,,,"1,236.8294 ",,,0.3865 ,2.6610 ,2.5781 ,1.8797 ,83.0542 ,106.3274 ,0.0061 ,0.6429 ,2.0855 ,2.1920 ,3.6558 ,"1,037.9839 ",904.1694 ,"3,643.6145 ","18,292.5032 ",147.4095 ,,8.9537 ,,,2.0387 ,2.2303 ,3.6326 ,6.0419 ,-1.6839 ,13.0968 ,2.8484 ,3.3355 ,99.3870 ,126.4127 ,77.3635 ,,,,,44.1490 ,46.9703 ,,,,,,834.6154 ,,"5,118.0645 ",,,,"4,500.8534 ","1,547.7830 ","1,463.6100 ",,,,,,"1,079.3206 ",970.8284 ,"1,185.4258 ",904.4461 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,143.7167 ",,,,,,,,,,,,,
2005M2,,,,,,,,,,8.2765 ,10.7753 ,,4.9964 ,1.3014 ,,,,2.3318 ,2.0648 ,,,"1,277.3305 ",,,1.1543 ,2.8237 ,2.6975 ,1.8884 ,83.7336 ,104.4079 ,0.0010 ,0.6611 ,2.0854 ,2.1846 ,4.2148 ,"1,021.8179 ",964.8800 ,"3,630.5714 ","20,867.3929 ",148.1225 ,,7.9130 ,,,2.0374 ,2.2364 ,3.5754 ,-29.6536 ,71.7714 ,56.2250 ,12.4286 ,16.2607 ,109.6080 ,108.7996 ,105.7858 ,,,,,46.0914 ,48.4796 ,,,,,,881.0234 ,,"5,329.2857 ",,,,"4,535.7143 ","1,497.6071 ","1,204.1071 ",,,,,,"1,125.1784 ",989.9655 ,"1,241.2394 ",938.2182 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,147.0450 ",,,,,,,,,,,,,
2005M3,,,,,,,,,,8.2765 ,10.9290 ,,5.3061 ,1.3182 ,,,,1.9595 ,1.7070 ,,,"1,251.5637 ",,,1.9771 ,3.0294 ,2.8745 ,1.9034 ,82.8710 ,103.6552 ,0.0079 ,0.6923 ,2.0999 ,2.1933 ,4.0494 ,"1,007.8129 ",990.8045 ,"4,020.8871 ","23,842.8226 ",149.8808 ,,7.9040 ,,,2.0390 ,2.2765 ,3.7577 ,-22.0452 ,44.2774 ,93.7935 ,6.8387 ,37.0032 ,90.4784 ,87.1463 ,87.8553 ,,,,,53.2916 ,54.9000 ,,,,,,923.5837 ,,"5,509.6774 ",,,,"4,680.6774 ","1,546.9032 ","1,320.4194 ",,,,,,"1,169.2362 ","1,057.2836 ","1,304.7294 ",956.0185 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,109.1400 ",,,,,,,,,,,,,
2005M4,,,,,,,,,,8.2765 ,10.7061 ,,7.1203 ,1.2939 ,,,,1.7956 ,1.2910 ,,,"1,200.2449 ",,,2.1933 ,3.1528 ,2.7727 ,1.8960 ,84.2447 ,102.5208 ,0.0031 ,0.6247 ,2.0615 ,2.1723 ,3.8557 ,"1,010.1106 ",956.9608 ,"3,921.5000 ","22,652.0278 ",151.4762 ,,8.0438 ,,,2.0358 ,2.1850 ,3.5876 ,-2.6422 ,-45.3789 ,72.4078 ,-19.0489 ,7.4722 ,86.9366 ,102.4280 ,72.9703 ,,,,,53.7701 ,53.7753 ,,,,,,917.6083 ,,"5,508.3333 ",,,,"4,533.7083 ","1,220.1083 ","1,210.4667 ",,,,,,"1,187.6712 ","1,057.6821 ","1,362.9896 ",920.7223 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,152.2140 ",,,,,,,,,,,,,
2005M5,,,,,,,,,,8.2765 ,10.5319 ,,6.7474 ,1.2676 ,,,,1.7082 ,1.1554 ,,,"1,104.5004 ",,,2.1287 ,3.2746 ,2.5723 ,1.8530 ,85.7194 ,103.3383 ,0.0012 ,0.6239 ,2.0263 ,2.1443 ,3.7143 ,"1,002.3462 ",939.7125 ,"3,883.7903 ","23,497.5215 ",153.1233 ,,7.3817 ,,,2.0186 ,2.1087 ,3.4930 ,19.4989 ,-92.5591 ,23.9796 ,-20.8656 ,-21.8344 ,98.7941 ,105.3313 ,90.9937 ,,,,,49.9767 ,50.5413 ,,,,,,854.8548 ,,"5,295.9677 ",,,,"3,514.7823 ","1,297.6694 ","1,078.1075 ",,,,,,"1,185.2460 ","1,055.2892 ","1,357.7917 ",920.0248 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,157.2050 ",,,,,,,,,,,,,
2005M6,,,,,,,,,,8.2765 ,10.0765 ,,8.6653 ,1.2161 ,,,,1.5716 ,1.0952 ,,,"1,085.2521 ",,,2.7793 ,3.4253 ,2.3837 ,1.8188 ,88.4113 ,102.6207 ,0.0010 ,0.5903 ,1.9980 ,2.1075 ,3.7770 ,"1,011.2800 ",990.3767 ,"3,889.8000 ","21,685.1333 ",154.9183 ,,7.2537 ,,,2.0173 ,2.0160 ,3.2263 ,-2.4133 ,-91.5000 ,15.7533 ,-25.9567 ,-27.8133 ,81.7572 ,95.1893 ,69.3158 ,,,,,55.7990 ,56.9350 ,,,,,,839.8349 ,,"4,392.6667 ",,,,"2,749.5000 ","1,225.0333 ","1,023.0333 ",,,,,,"1,265.7294 ","1,099.9026 ","1,442.0769 ",986.0393 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,174.2700 ",,,,,,,,,,,,,
2005M7,,,,,,,,,,8.2227 ,9.9319 ,,11.9229 ,1.2045 ,,,,1.5719 ,1.1931 ,,,"1,042.5822 ",,,2.9258 ,3.6144 ,2.3123 ,1.7519 ,89.7010 ,100.1255 ,0.0010 ,0.5997 ,2.0292 ,2.1343 ,4.1190 ,"1,036.5613 ","1,059.6184 ","4,024.6452 ","20,347.3871 ",153.0353 ,,7.7381 ,,,2.0197 ,2.1161 ,3.3355 ,14.7258 ,7.3032 ,40.6645 ,15.8032 ,4.7645 ,164.7705 ,237.0015 ,116.6594 ,,,,,58.1239 ,59.3539 ,,,,,,830.9524 ,,"3,733.2258 ",,,,"2,210.0323 ","1,166.3871 ","1,061.0968 ",,,,,,"1,333.5934 ","1,104.8751 ","1,487.4198 ","1,113.7631 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,149.0980 ",,,,,,,,,,,,,
2005M8,,,,,,,,,,8.1016 ,9.9612 ,,10.5561 ,1.2299 ,,,,1.5852 ,1.2347 ,,,"1,152.7919 ",,,3.2210 ,3.8041 ,2.4139 ,1.7951 ,87.9213 ,100.3342 ,0.0021 ,0.7139 ,2.0606 ,2.1595 ,4.3313 ,"1,021.1419 ","1,101.2535 ","3,950.5161 ","20,191.5645 ",148.8786 ,,7.7198 ,,,2.0223 ,2.1458 ,3.4139 ,14.4387 ,91.7516 ,41.8452 ,40.9710 ,17.1581 ,116.8876 ,143.2987 ,94.3651 ,,,,,64.0839 ,65.3203 ,,,,,,824.4977 ,,"3,869.3548 ",,,,"2,239.3710 ","1,046.9677 ","1,029.3548 ",,,,,,"1,363.5440 ","1,081.4255 ","1,538.2962 ","1,100.8735 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,139.5727 ",,,,,,,,,,,,,
